,Unnamed: 0,Unnamed: 0.1,anime_id,name,genre,type,episodes,rating,Length,TweetCnt,NewRating
219,216,216,5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,8.16,short,7.0,8.1607
220,212,212,2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,short,0.0,8.16
221,211,211,223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,long,3629.0,8.5229
222,214,214,153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,normal,2.0,8.1602
223,213,213,25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,short,1.0,8.1601
224,217,217,16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,8.16,short,1.0,8.1601
225,218,218,1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,long,973.0,8.2573
226,219,219,18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38,8.16,normal,110.0,8.171
227,222,222,846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",TV,26,8.15,short,3.0,8.1503
228,223,223,9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,short,73.0,8.1573
229,220,220,23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12,8.15,short,6.0,8.1506
230,221,221,10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",TV,24,8.15,short,0.0,8.15
231,224,224,31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,short,0.0,8.14
232,3340,3340,32660,Petit Petit Muse,"Cars, Horror, Kids",TV,26,8.14,short,0.0,8.14
233,228,228,17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,short,323.0,8.1723
234,225,225,589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,short,12.0,8.1412
235,229,229,535,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,8.14,short,8.0,8.1408
236,227,227,7791,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,8.14,short,55.0,8.1455
237,226,226,15059,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,14,8.14,short,9.0,8.1409
238,231,231,14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,short,110.0,8.141
239,230,230,2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",TV,24,8.13,short,3.0,8.1303
240,232,232,31098,Ushio to Tora (TV) 2nd Season,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,short,1.0,8.1301
241,241,241,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",TV,13,8.12,short,31.0,8.1231
242,236,236,2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12,8.12,short,1.0,8.1201
243,233,233,33253,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,short,0.0,8.12
244,234,234,1471,City Hunter 2,"Action, Comedy, Mystery, Shounen",TV,63,8.12,normal,8.0,8.1208
245,235,235,27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,short,5.0,8.1205
246,237,237,3907,Ginga Sengoku Gunyuuden Rai,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,normal,0.0,8.12
247,238,238,186,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,short,4.0,8.1204
248,239,239,10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,short,0.0,8.12
249,240,240,9941,Tiger & Bunny,"Action, Comedy, Mystery, Super Power",TV,25,8.12,short,128.0,8.1328
250,243,243,11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,short,1.0,8.1101
251,242,242,21855,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,8.11,short,18.0,8.1118
252,246,246,861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,short,688.0,8.1788
253,245,245,28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24,8.11,short,27.0,8.1127
254,244,244,2159,Ookiku Furikabutte,"Comedy, Sports",TV,25,8.11,short,5.0,8.1105
255,249,249,32093,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",TV,12,8.1,short,7.0,8.1007
256,248,248,77,Mahou Shoujo Lyrical Nanoha A's,"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,short,1.0,8.1001
257,247,247,9996,Hyouge Mono,"Historical, Samurai, Seinen",TV,39,8.1,normal,10.0,8.101
258,251,251,6774,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,short,7.0,8.0907
259,250,250,5678,Kobato.,"Comedy, Drama, Fantasy",TV,24,8.09,short,3.0,8.0903
260,252,252,15,Eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145,8.08,long,387.0,8.1187
261,253,253,122,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,normal,9.0,8.0809
262,255,255,1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,short,1.0,8.0801
263,256,256,3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,short,64.0,8.0864
264,257,257,10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,short,55.0,8.0855
265,258,258,3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,normal,1344.0,8.2144
266,254,254,29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,short,4.0,8.0804
267,3526,3526,32230,Xi You Ji,"Adventure, Fantasy",TV,52,8.07,normal,0.0,8.07
268,260,260,1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,normal,726.0,8.1426
269,259,259,387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,short,48.0,8.0748
270,261,261,10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,short,2.0,8.0702
271,262,262,6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,short,0.0,8.07
272,263,263,2158,Terra e... (TV),"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,short,0.0,8.07
273,264,264,22319,Tokyo Ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,8.07,short,2971.0,8.3671
274,265,265,6586,Yume-iro Pâtissière,"Kids, School, Shoujo",TV,50,8.07,normal,4.0,8.0704
275,269,269,19111,Love Live! School Idol Project 2nd Season,"Music, School, Slice of Life",TV,13,8.06,short,2.0,8.0602
276,266,266,66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,8.06,short,88.0,8.0688
277,267,267,73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",TV,13,8.06,short,4.0,8.0604
278,268,268,4898,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,short,585.0,8.1185
279,270,270,15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,8.06,short,7.0,8.0607
280,273,273,849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,8.06,short,21.0,8.0621
281,272,272,24,School Rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,short,112.0,8.0712
282,271,271,957,Saiunkoku Monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,normal,10.0,8.061
283,276,276,28,Yakitate!! Japan,"Comedy, Shounen",TV,69,8.05,normal,5.0,8.0505
284,275,275,17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,short,122.0,8.0622
285,274,274,427,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,normal,24.0,8.0524
286,279,279,29803,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,short,1021.0,8.1421
287,280,280,22,Prince of Tennis,"Action, Comedy, School, Shounen, Sports",TV,178,8.04,long,224.0,8.0624
288,278,278,13331,Jormungand: Perfect Order,"Action, Adventure, Seinen",TV,12,8.04,short,1.0,8.0401
289,277,277,9513,Beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60,8.04,normal,1200.0,8.16
290,281,281,2618,Takarajima,"Adventure, Drama, Historical, Mystery",TV,26,8.04,short,23.0,8.0423
291,282,282,30279,Yuru Yuri San☆Hai!,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,8.04,short,1.0,8.0401
292,290,290,30831,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",TV,10,8.03,short,44.0,8.0344
293,288,288,5630,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,8.03,short,22.0,8.0322
294,287,287,27989,Hibike! Euphonium,"Drama, Music, School",TV,13,8.03,short,110.0,8.041
295,286,286,15809,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,short,9.0,8.0309
296,285,285,9289,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03,short,38.0,8.0338
297,284,284,790,Ergo Proxy,"Mystery, Psychological, Sci-Fi",TV,23,8.03,short,196.0,8.0496
298,283,283,2035,Eikoku Koi Monogatari Emma: Molders-hen,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12,8.03,short,0.0,8.03
299,289,289,2829,Ie Naki Ko Remi,"Adventure, Drama, Historical, Slice of Life",TV,23,8.03,short,1.0,8.0301
300,291,291,85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,50,8.03,normal,16.0,8.0316
301,295,295,3228,Zoku Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,13,8.03,short,3.0,8.0303
302,294,294,2605,Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,12,8.03,short,26.0,8.0326
303,293,293,1254,Saint Seiya,"Adventure, Fantasy, Sci-Fi, Shounen",TV,114,8.03,long,1303.0,8.1603
304,292,292,30240,Prison School,"Comedy, Ecchi, Romance, School, Seinen",TV,12,8.03,short,170.0,8.047
305,298,298,114,Sakigake!! Cromartie Koukou,"Comedy, School, Shounen",TV,26,8.02,short,1.0,8.0201
306,297,297,3572,Macross F,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,25,8.02,short,36.0,8.0236
307,296,296,1485,Akachan to Boku,"Comedy, Drama, Shoujo",TV,35,8.02,normal,0.0,8.02
308,299,299,658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,"Game, Psychological, Seinen, Thriller",TV,26,8.02,short,1.0,8.0201
309,303,303,7062,Hidamari Sketch x ☆☆☆,"Comedy, School, Slice of Life",TV,12,8.01,short,1.0,8.0101
310,304,304,11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.01,short,67.0,8.0167
311,300,300,32370,D.Gray-man Hallow,"Action, Demons, Shounen, Super Power",TV,13,8.01,short,6.0,8.0106
312,301,301,22777,Dragon Ball Kai (2014),"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,61,8.01,normal,0.0,8.01
313,306,306,6377,Zan Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,13,8.01,short,4.0,8.0104
314,305,305,12815,Shirokuma Cafe,"Comedy, Josei, Slice of Life",TV,50,8.01,normal,18.0,8.0118
315,302,302,29787,Gochuumon wa Usagi Desu ka??,"Comedy, Slice of Life",TV,12,8.01,short,17.0,8.0117
316,3242,3242,30027,Meisaku World,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",TV,39,8.0,normal,0.0,8.0
317,3547,3547,23351,Youkaiden Nekome Kozou,"Adventure, Horror, Psychological, Seinen, Supernatural",TV,25,8.0,short,0.0,8.0
318,3237,3237,33383,Mask Masters,"Action, Adventure",TV,26,8.0,short,0.0,8.0
319,307,307,1470,City Hunter,"Action, Comedy, Mystery, Shounen",TV,51,8.0,normal,909.0,8.0909
320,3303,3303,34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",TV,13,8.0,short,0.0,8.0
321,3036,3036,33792,Feng Shu Zhan Jing 2,"Adventure, Kids, Mecha",TV,26,8.0,short,0.0,8.0
322,310,310,967,Hokuto no Ken,"Action, Drama, Martial Arts, Sci-Fi, Shounen",TV,109,7.99,long,164.0,8.0064
323,311,311,1695,Les Misérables: Shoujo Cosette,"Drama, Historical, Shoujo, Slice of Life",TV,52,7.99,normal,0.0,7.99
324,308,308,996,Bishoujo Senshi Sailor Moon: Sailor Stars,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",TV,34,7.99,normal,0.0,7.99
325,313,313,7724,Shiki,"Mystery, Supernatural, Thriller, Vampire",TV,22,7.99,short,149.0,8.0049
326,312,312,339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",TV,13,7.99,short,196.0,8.0096
327,309,309,11239,Hidamari Sketch x Honeycomb,"Comedy, School, Slice of Life",TV,12,7.99,short,2.0,7.9902
328,318,318,10521,Working'!!,"Comedy, Slice of Life",TV,13,7.98,short,0.0,7.98
329,314,314,8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",TV,13,7.98,short,0.0,7.98
330,315,315,19319,Gundam Build Fighters,"Action, Mecha, Sci-Fi",TV,25,7.98,short,50.0,7.985
331,316,316,400,Seihou Bukyou Outlaw Star,"Action, Adventure, Comedy, Sci-Fi, Space",TV,24,7.98,short,4.0,7.9804
332,317,317,18245,White Album 2,"Drama, Music, Romance, Slice of Life",TV,13,7.98,short,33.0,7.9833
333,323,323,253,Jungle wa Itsumo Hare nochi Guu,"Comedy, School, Slice of Life",TV,26,7.97,short,0.0,7.97
334,319,319,28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military",TV,12,7.97,short,11.0,7.9711
335,320,320,31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Action, Adventure, Fantasy, Military",TV,12,7.97,short,1.0,7.9701
336,321,321,1571,Ghost Hunt,"Comedy, Horror, Mystery, Shoujo, Supernatural",TV,25,7.97,short,175.0,7.9875
337,322,322,267,Gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",TV,26,7.97,short,78.0,7.9778
338,324,324,4080,Kyou kara Maou! 3rd Series,"Adventure, Comedy, Fantasy, Romance, Shoujo",TV,39,7.97,normal,1.0,7.9701
339,325,325,27947,Lupin III (2015),"Action, Adventure, Comedy, Shounen",TV,24,7.97,short,0.0,7.97
340,326,326,3750,Maria-sama ga Miteru 4th,"School, Shoujo, Shoujo Ai, Slice of Life",TV,13,7.97,short,0.0,7.97
341,327,327,569,Musekinin Kanchou Tylor,"Comedy, Military, Parody, Sci-Fi, Space",TV,26,7.97,short,1.0,7.9701
342,328,328,397,Seikai no Senki II,"Action, Military, Romance, Sci-Fi, Space",TV,10,7.97,short,1.0,7.9701
343,330,330,21185,Baby Steps,"Romance, School, Shounen, Sports",TV,25,7.96,short,302.0,7.9902
344,329,329,17909,Uchouten Kazoku,"Comedy, Drama, Fantasy, Slice of Life",TV,13,7.96,short,41.0,7.9641
345,331,331,12413,Jormungand,"Action, Adventure, Seinen",TV,12,7.96,short,199.0,7.9799
346,332,332,2076,Kindaichi Shounen no Jikenbo (TV),"Mystery, Shounen",TV,148,7.96,long,0.0,7.96
347,333,333,31251,Mobile Suit Gundam: Iron-Blooded Orphans,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,7.96,short,74.0,7.9674
348,334,334,5485,Shin Mazinger Shougeki! Z-hen,"Action, Mecha, Shounen, Super Power",TV,26,7.96,short,0.0,7.96
349,335,335,5005,Tentai Senshi Sunred,"Comedy, Parody, Seinen, Super Power",TV,26,7.96,short,3.0,7.9603
350,336,336,890,Yuusha-Ou GaoGaiGar,"Adventure, Mecha, Sci-Fi, Shounen",TV,49,7.96,normal,4.0,7.9604
351,345,345,31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,"Action, Adventure, Fantasy, Military",TV,13,7.95,short,3.0,7.9503
352,340,340,33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"Action, Horror, Mystery, Psychological",TV,11,7.95,short,2.0,7.9502
353,337,337,269,Bleach,"Action, Comedy, Shounen, Super Power, Supernatural",TV,366,7.95,long,1782.0,8.1282
354,338,338,14741,Chuunibyou demo Koi ga Shitai!,"Comedy, Drama, Romance, School, Slice of Life",TV,12,7.95,short,57.0,7.9557
355,339,339,1472,City Hunter 3,"Action, Comedy, Mystery, Shounen",TV,13,7.95,short,3.0,7.9503
356,341,341,6033,Dragon Ball Kai,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,97,7.95,normal,88.0,7.9588
357,346,346,27775,Plastic Memories,"Drama, Romance, Sci-Fi",TV,13,7.95,short,125.0,7.9625
358,342,342,8525,Kami nomi zo Shiru Sekai,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,7.95,short,9.0,7.9509
359,343,343,19703,Kyousou Giga (TV),"Action, Fantasy, Supernatural",TV,10,7.95,short,0.0,7.95
360,350,350,12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.95,short,19.0,7.9519
361,349,349,2150,Tanoshii Muumin Ikka,"Adventure, Comedy, Fantasy, Kids, Slice of Life",TV,78,7.95,normal,2.0,7.9502
362,344,344,25517,Magic Kaito 1412,"Adventure, Comedy, Romance, Shounen",TV,24,7.95,short,13.0,7.9513
363,347,347,2104,Seto no Hanayome,"Comedy, Parody, Romance, School",TV,26,7.95,short,16.0,7.9516
364,348,348,24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,"Action, Mecha, Sci-Fi, Seinen, Space",TV,12,7.95,short,1.0,7.9501
365,353,353,12403,Yuru Yuri♪♪,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,7.94,short,0.0,7.94
366,352,352,97,Last Exile,"Action, Adventure, Sci-Fi",TV,26,7.94,short,55.0,7.9455
367,351,351,22265,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",TV,13,7.94,short,0.0,7.94
368,360,360,93,Mobile Suit Gundam Seed,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,7.93,normal,20.0,7.932
369,364,364,202,Wolf's Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26,7.93,short,145.0,7.9445
370,363,363,1172,Slayers Try,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen",TV,26,7.93,short,5.0,7.9305
371,362,362,7588,Saraiya Goyou,"Historical, Samurai, Seinen",TV,12,7.93,short,2.0,7.9302
372,361,361,322,Paradise Kiss,"Comedy, Drama, Josei, Romance, Slice of Life",TV,12,7.93,short,253.0,7.9553
373,359,359,1425,Lupin III: Part II,"Action, Adventure, Comedy, Shounen",TV,155,7.93,long,1.0,7.9301
374,358,358,516,Keroro Gunsou,"Comedy, Sci-Fi, Shounen",TV,358,7.93,long,25.0,7.9325
375,357,357,31339,Drifters,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",TV,12,7.93,short,1154.0,8.0454
376,356,356,30123,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",TV,12,7.93,short,32.0,7.9332
377,355,355,32998,91 Days,"Action, Drama, Historical",TV,12,7.93,short,108.0,7.9408
378,354,354,31646,3-gatsu no Lion,"Drama, Game, Seinen, Slice of Life",TV,23,7.93,short,42.0,7.9342
379,369,369,10357,Jinrui wa Suitai Shimashita,"Comedy, Fantasy, Seinen",TV,12,7.92,short,3.0,7.9203
380,368,368,4192,Hayate no Gotoku!!,"Action, Comedy, Harem, Parody, Romance",TV,25,7.92,short,2.0,7.9202
381,366,366,1818,Claymore,"Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural",TV,26,7.92,short,991.0,8.0191
382,365,365,9919,Ao no Exorcist,"Action, Demons, Fantasy, Shounen, Supernatural",TV,25,7.92,short,298.0,7.9498
383,370,370,5530,Pandora Hearts,"Adventure, Fantasy, Mystery, Shounen, Supernatural",TV,25,7.92,short,607.0,7.9807
384,367,367,17895,Golden Time,"Comedy, Romance, Seinen",TV,24,7.92,short,382.0,7.9582
385,371,371,388,Capeta,"Cars, Shounen, Sports",TV,52,7.91,normal,320.0,7.942
386,372,372,28999,Charlotte,"Drama, School, Super Power",TV,13,7.91,short,2399.0,8.1499
387,373,373,1473,City Hunter '91,"Action, Comedy, Mystery, Shounen",TV,13,7.91,short,0.0,7.91
388,374,374,18897,Nisekoi,"Comedy, Harem, Romance, School, Shounen",TV,20,7.91,short,555.0,7.9655
389,375,375,31592,Pokemon XY&Z,"Action, Adventure, Comedy, Fantasy, Kids",TV,47,7.91,normal,1.0,7.9101
390,376,376,28677,Yamada-kun to 7-nin no Majo (TV),"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.91,short,0.0,7.91
391,385,385,4087,Michiko to Hatchin,"Action, Adventure",TV,22,7.9,short,21.0,7.9021
392,379,379,6024,Chi's Sweet Home: Atarashii Ouchi,"Comedy, Kids, Slice of Life",TV,104,7.9,long,1.0,7.9001
393,382,382,5835,Hanasakeru Seishounen,"Drama, Romance, Shoujo",TV,39,7.9,normal,2.0,7.9002
394,381,381,106,Hana yori Dango,"Drama, Romance, School, Shoujo",TV,51,7.9,normal,2.0,7.9002
395,380,380,1491,Ginga Tetsudou 999,"Adventure, Drama, Sci-Fi, Space",TV,113,7.9,long,2.0,7.9002
396,384,384,2828,Ie Naki Ko,"Adventure, Drama, Historical, Kids, Slice of Life",TV,51,7.9,normal,1.0,7.9001
397,378,378,21405,Bokura wa Minna Kawaisou,"Comedy, Romance, School, Slice of Life",TV,12,7.9,short,9.0,7.9009
398,377,377,7193,Aoi Bungaku Series,"Drama, Historical, Psychological, Seinen, Thriller",TV,12,7.9,short,8.0,7.9008
399,383,383,3604,Hidamari Sketch x 365,"Comedy, School, Slice of Life",TV,13,7.9,short,2.0,7.9002
400,387,387,8311,Tegamibachi Reverse,"Adventure, Fantasy, Shounen, Supernatural",TV,25,7.9,short,0.0,7.9
401,386,386,582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,"Comedy, Martial Arts, School, Shounen",TV,48,7.9,normal,0.0,7.9
402,393,393,80,Mobile Suit Gundam,"Action, Mecha, Military, Sci-Fi, Space",TV,43,7.89,normal,739.0,7.9639
403,394,394,1562,Yamato Nadeshiko Shichihenge♥,"Comedy, Shoujo",TV,25,7.89,short,0.0,7.89
404,392,392,249,InuYasha,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,167,7.89,long,456.0,7.9356
405,391,391,7645,Heartcatch Precure!,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,49,7.89,normal,4.0,7.8904
406,390,390,552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,54,7.89,normal,284.0,7.9184
407,389,389,532,Bishoujo Senshi Sailor Moon S,"Drama, Magic, Romance, Shoujo",TV,38,7.89,normal,9.0,7.8909
408,388,388,21995,Ao Haru Ride,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,12,7.89,short,227.0,7.9127
409,402,402,479,The Law of Ueki,"Adventure, Comedy, Drama, Shounen, Supernatural",TV,51,7.88,normal,137.0,7.8937
410,400,400,18153,Kyoukai no Kanata,"Fantasy, Slice of Life, Supernatural",TV,12,7.88,short,132.0,7.8932
411,399,399,251,Kyou kara Maou!,"Adventure, Comedy, Demons, Fantasy, Shoujo",TV,78,7.88,normal,3.0,7.8803
412,398,398,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Comedy, Fantasy, Romance",TV,13,7.88,short,22.0,7.8822
413,397,397,13535,Binbougami ga!,"Comedy, Parody, Shounen, Supernatural",TV,13,7.88,short,5.0,7.8805
414,396,396,28249,Arslan Senki (TV),"Action, Adventure, Drama, Fantasy, Historical, Shounen",TV,25,7.88,short,12.0,7.8812
415,395,395,11111,Another,"Horror, Mystery, School, Supernatural, Thriller",TV,12,7.88,short,2045.0,8.0845
416,401,401,795,Oniisama e...,"Drama, School, Shoujo, Shoujo Ai",TV,39,7.88,normal,3.0,7.8803
417,410,410,19775,Sidonia no Kishi,"Action, Mecha, Sci-Fi, Seinen, Space",TV,12,7.87,short,7.0,7.8707
418,404,404,31859,Hai to Gensou no Grimgar,"Action, Adventure, Drama, Fantasy",TV,12,7.87,short,34.0,7.8734
419,411,411,534,Slayers,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,7.87,short,187.0,7.8887
420,413,413,407,Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen",TV,45,7.87,normal,3.0,7.8703
